user_id	recommended_items
user_3fkBYVUh	KoXBmoWTt3gwwvFs,39doFIRBCikXYCTo,cSgG4DEaaEk6l9fW,oc5KIeLjELQhcUuj,rDGg1vjjfkQzrfAw,v3G4RmK6sWxadFUo,RnLpKTHEp6Wz0uQ7,2KPER58VCh60btEn,bRi17UvAW9iBYIUp,WCwN9Aa89B8tYR71
user_3fs6JLu6	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,FuVju35v7B0jtKeU,EBB7mUheKyVbv6OI,3shrACNQQ5eeQEAO,kBr0IldeL8nPVe8B,e8SzjFTY8PQsuSv9
user_3ftKTXyk	TcsoGY6IjblpxrD1,rSWaST4Us38FauFE,9itd8qU0R0mcnUHp,MsdcyjZoEjigdrEJ,eRkxqqkYpyyLLqNA,qwBpdlVnwIqajD5Q,hsnVtYHzuSamOHw5,Aa4RX6sTgBGD6zif,ACwMs6uOawD9lTCR,pVidfQyCntTCkBph
user_3gNpCGGp	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,kfiD4pEhO7oZ1gFm,EBB7mUheKyVbv6OI,FEI4yctSyeux0vOb,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,KJQJ2bjVe7c4ezjz
user_3gQKBBYj	FkNUrnzEBYbM3llU,2hbTGsG76xv4qN6q,1fnnh9FXgF1OIR8N,7Lo3qzHfck7FaSO5,IXDdrbT8FzmQUG2T,NLJlk3g0nYQA0V6n,cZl6dcNzgmNjOdsw,JEC57zrw1vGGl9Wp,Qnf0kpxZlqb6EfOV,uXhqAwq8lRY5ReBb
user_3gvJnTya	uoCx2WWnIPgzV7ES,2xNZLggWM2DUT4gf,xQApskZDRVF1aoLO,a7wBlnW1Um6SRbmc,seXdZTSH1rzfo4se,h7GYSSTpeERvK9aS,bHknhhefXWLqfn9R,OBRJtWZCCuLFDeza,V0WVPo7V4XEQJJGS,kpYsOdrBjV7m6ha5
user_3h9IgE6b	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,39doFIRBCikXYCTo,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,rTapC7xn1Xz62yOf,TYkYW63m3EYMEJX7,kfiD4pEhO7oZ1gFm,AvZ6eMLFGSylmqUr,mFCMyvJFUDjX7ixS
user_3hE52ogs	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,KKmk2QJLVj2Aqsjg,Pf7CTDMAqnLhbcY2,EBB7mUheKyVbv6OI,94ZnZpGPvcS2E81V
user_3he4fheB	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,xUUOseyrN2OUkrnA,KKmk2QJLVj2Aqsjg
user_3iOG1KWD	vkOg9ZAiUgUT87k6,NCD8XAG4Q0Nbyr0l,TEoUTsR0WANQyvaQ,PEeGnNss0SVOpNkN,32m5suoC94ytD8Ed,4Y4l5B4IkrYncIqh,uXSJOjKj5RvATUrT,p8MuiXa4G1UDMgK0,N6KyMBOv5i0lWQ9E,QqKcTJTQ3fg3aRp7
user_3iU1rMOs	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,6YdzDwnoQ34wZoyv,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU
user_3ib2yswv	kBr0IldeL8nPVe8B,N2mwT48xXeszHjQG,vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,TEoUTsR0WANQyvaQ,U7vZRy9ULsBz4WKH,XzYLtol2CUUp800e,YwURIu6eZDCJyuEf,EWuwnlfNUZaBiZTx,2beKEuw33da5uH6k
user_3iv7OfXo	GGVEhXe864IozrMK,AL3Gow18jiZ4PIQf,NCD8XAG4Q0Nbyr0l,GJBMg2XCb4yuAS4b,cJCwlS2khI5JxzKJ,iD8rTiUcP8HIjfnU,EwJboORtiFhw0m3v,zeJfbvManM5xVqDL,7peg74FZPvdYZ8Uu,OW73gzsIB0CRrUy8
user_3jCr4vsC	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,fay1EXMAla6qcr5w,k6A39DZNQjTuWbdX,e8SzjFTY8PQsuSv9,M30BfNi0w6cuxcOL,dPa2ZmGsMqympPA0,YwURIu6eZDCJyuEf,2WrsqxhThQJK3oNr,hn1Z3OcZ4HM3hcIi
user_3jPTIR3B	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,7PX1VlK5HWCGAoFE,KKmk2QJLVj2Aqsjg
user_3jQsYj2t	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,e8SzjFTY8PQsuSv9,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,7PX1VlK5HWCGAoFE,TcUb75QrVdYnF7Jo,3shrACNQQ5eeQEAO
user_3jfbYnJY	Hlb57NHg119U1QS4,BAJHibIWrHTrcchR,VPF7hO35nJ7hfATj,sy3V48LAKRCyS5UT,8FRtvOKGmvhiSygs,OhWsLR2loLWoYSdn,qQGn0mQtCMhmI18o,f2AG9OuGkdpdGH7O,RqCgCQngFFB2vUVI,6DwzPznhYUCUe4Ud
user_3kDsA9nj	pqbn5ipaPPP0N3Wy,DLxFdT6ozarTX9rv,bvLm90ppTqGEo6e9,aEig7DgTfh6LUJ4i,jrT0jtiDE4Jn1Woh,XbJrnyksxbeYburv,ugROjZ3lVo4UEwBo,zjGM5yeSbXK1Lk6c,nvsN8ogVJUSRZAoY,NCkkiuXVzY5ZDsNF
user_3kZxiTvt	d295QDgjkWr2JMk4,5EuPSoWa1M75ZFdz,d6fiyg4g5eRwl0Ku,BfUq2AaR67fXs0bw,ILBwibUSh6cTWYz6,QYcZYWFgCSDfHBHI,ONgp8MrAfq2G4Yma,3vsIlMsA979ZqMLq,QJUOuZ8EDmC080zG,ek66DDWjlkxyoLos
user_3kp0iT4l	32m5suoC94ytD8Ed,ye6SUPDliXCR2kMs,vkOg9ZAiUgUT87k6,NeiQXDjkqQXiLxcR,597hTePyNRvclm7x,X1skTNKZ8HuwEDwC,8cuzjYU2ojpqgYq0,IhyQ1DnEWPcREULQ,4tMGjsLTyMip06kX,YwURIu6eZDCJyuEf
user_3kztpSjm	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,FEI4yctSyeux0vOb,KJQJ2bjVe7c4ezjz,Sx24emXFUeV0fxVx,7Gsb7yKtAJNCvWez,3ZbcYuQtZUtcGtxe,7tvp9DzVHK0TBHxy,3shrACNQQ5eeQEAO
user_3l7u7iZg	J0qo0NRBOk3zFsET,nlgMHNZ0qCS2vdmV,5k57tBosExKBpp1K,05m8Scx2aFwkq6mV,dSUvw5wk58oxqbDk,b72ectuYG9GOO90K,TEoUTsR0WANQyvaQ,lZDk11KaRskQqhWf,jTRYN4Jm2VybQ32q,0ng9VQtWuSjd0arq
user_3lIaD10p	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,7PX1VlK5HWCGAoFE,FuVju35v7B0jtKeU
user_3lNgMpnj	UfjlCPxkiSrhDOQ8,c9NElLwkvqoWQBxC,yEnhBR11dWK6I43E,6kBSY1A0ezfQKKQQ,jmQTse8IIJ4nsypz,dq2AgN5P9I7f9X3z,YHnMqWllNBjfREj0,OHX3HmRjmGsOX7E0,32m5suoC94ytD8Ed,TKTS1Rl5yd1EEIcC
user_3lSF6xr6	LW80GVfhaoN9iOMz,i2SQLyiiWksidE6r,w0DRBn09JGf00jeH,svbCKPEgw1VtZatu,biFqaKzSGxmYyfgX,IYI6RFvYIFFg9Mi7,jVDQQAhHqTqRH4nZ,iU2ozBmOTnR4hl69,io7RYSOjKB4YpBKy,gi87QwzTUGcL1k1X
user_3lVIgRVv	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,rbNba9o60sGjKLmh,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,yruqkezbERogpi3F,FuVju35v7B0jtKeU,e8SzjFTY8PQsuSv9
user_3lbc39xa	w7mecs8GtHUCTvR1,2beKEuw33da5uH6k,punIhlBkwM0vB9oy,vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,gKPUm5owiQfpeyIu,HNUD0wU720tV2jyu,AEHO95vZyWVOa8E2,l2kISVY4j8iz1Gg7,FS2f3ubSCSZfY23P
user_3lr8Y68V	cSgG4DEaaEk6l9fW,jPv1Tj4Mgo4l2Oue,JOmGUPAUjElCpzUb,gYg9E10Os9JfZyc2,hn1Z3OcZ4HM3hcIi,WCwN9Aa89B8tYR71,Sx24emXFUeV0fxVx,POdgTSLBnoFJaj2x,rDGg1vjjfkQzrfAw,3ja1726QhvLaC5HX
user_3lyIlef3	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,xJMtUAy5Lfck6yxG,jznaBggs140GlHGH
user_3m8SoUy0	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,7Gsb7yKtAJNCvWez,KKmk2QJLVj2Aqsjg,8LgQbYbM6Vz2my0y,7PX1VlK5HWCGAoFE,TcUb75QrVdYnF7Jo
user_3mf4vgWS	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,7PX1VlK5HWCGAoFE,FuVju35v7B0jtKeU
user_3miqYeV5	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,ye6SUPDliXCR2kMs,NeiQXDjkqQXiLxcR,xUUOseyrN2OUkrnA,KKmk2QJLVj2Aqsjg
user_3mseX1lH	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,FuVju35v7B0jtKeU,KKmk2QJLVj2Aqsjg,xMkeAOwn6AzEeYGh
user_3nMmWeKg	YxgEM8cwCWhdWCkZ,G973vQJ7LtniA4be,bjkXvUoyla6l5wti,SysOl6rx9b59jG0g,wseHTzAPGkOJ5uHL,U4sLk1pq7lBRlY6C,SCopqpOxv3it0VLv,dXVfAL58MVLM7Rzm,o0cI8u4qKmk6zB4m,Skr94jdMkQQMnzmz
user_3nRMYeKg	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,ilH7gOkxedObjVhB,KKmk2QJLVj2Aqsjg,Pf7CTDMAqnLhbcY2,WKyCsBapY2WHXean
user_3oNLXzsH	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,EBB7mUheKyVbv6OI,FuVju35v7B0jtKeU,kBr0IldeL8nPVe8B,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,YhuXZBiCxjMR4FfQ
user_3p7cyuoa	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU,7PX1VlK5HWCGAoFE
user_3pVh5ryK	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,7PX1VlK5HWCGAoFE,FuVju35v7B0jtKeU
user_3pt6F71d	0Ms5TgXO81hi7Jzd,RQwGEZSIpOTJHeh2,iUHz1FTCThwnEGxZ,UiD95mXJsnNMrGH0,SWWSThoWHmW3KZDg,c3kqGLmtBzv0iI4N,m3pFLDeHLVjtVY2g,gqltvxhWwaT3CV4O,8uJ3IonjCX1h5x1c,QmCd3q7ZxQVNdfBy
user_3pxwMooD	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU,xMkeAOwn6AzEeYGh
user_3qLOa2KY	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,e8SzjFTY8PQsuSv9,7PX1VlK5HWCGAoFE,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,DDWsvUWLCl8gpWpA,3shrACNQQ5eeQEAO
user_3qLq8uCL	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,7PX1VlK5HWCGAoFE,FuVju35v7B0jtKeU
user_3qR8gnie	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,7PX1VlK5HWCGAoFE,ye6SUPDliXCR2kMs
user_3qX6eOrM	p9ZWPxoYp1s0ChW6,JCEfFBf4zxg9CsXf,V6ZkiuzR0gU5QwBT,29OaNiyCThnWlNxh,5FRxxeaRieogmA62,6tm2X0XtQY4xBJMX,EbnbL5XKPsjKheoj,d1bPxFltzwLJuBYc,LrRwbeQ3NUriAutl,lYgxlKoLm32rgdF7
user_3r4g5g30	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,xUUOseyrN2OUkrnA,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU
user_3rmPUrPi	wmnz8qGYVg80RZit,hoeI5eiz7aVAFV2S,c9I6gyKgENn7bD5D,fV9SV0yxaWpJOpRN,pMWJNpN8942BmVnc,cTJwOlsOW0XRxf9L,2ZmZ8o1XdjMEfXKe,6LFE74SYkKKcIEmj,FFcyaeDTjDA16nQp,IBfi1odE9RapfJb9
user_3s38E181	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,7PX1VlK5HWCGAoFE,xMkeAOwn6AzEeYGh
user_3s9KGlhD	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,KKmk2QJLVj2Aqsjg,4Ftif9qQReU76eG4
user_3sFghlAg	GJQJpzySUd3TtRTk,vNr8nzIHbtds7TVR,IC3AMRdFGbAPSuJT,LkpZOWQt3SGE01IR,GYB3RV47EOGDwGcJ,QtuzX5aq5liCw5hm,jngtsW2Mm0L8UySe,OrF57R5EmKsyVhuI,oaRvMThBCSv2PMOH,TicIVjUI2VKrl7Vb
user_3sHUsRP3	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,TPJ4APR5Pcv5OglJ,7PX1VlK5HWCGAoFE
user_3sNdm9Tj	32m5suoC94ytD8Ed,lTF94dslpvnGIa2T,vkOg9ZAiUgUT87k6,WLx7TjV16bjrA4QO,7Gsb7yKtAJNCvWez,e8SzjFTY8PQsuSv9,YwURIu6eZDCJyuEf,8LgQbYbM6Vz2my0y,3nwfj97aGTU2Q8GB,ouXmhfUjwmqj16Mw
user_3shIteUA	kBr0IldeL8nPVe8B,J5dgZOr4AjF6rNI9,fSZQDljgENVUxOYj,JGbOUN5HW16AHP0Q,7pgRUUo0YN0FhUIR,FBtiIpvKyTcwvpT1,Kg9bo7DtSfUG4B1Q,Pg3QzxAKzcqReEGB,LsRBgz32RxnsOGI3,eZ6o1LErvKRTcXv5
user_3ssAMRfm	XHUyqPnVOWPCRsnd,mIqRigooD5HtuP23,vR2RH0TaYhTwm8ix,rH7cqXEvBGo38PV9,fHYKHER1vdj3WxCF,OO1ZPfGbiQUq1dpI,C0mhpBhouqyLmYSK,kQHV5EtYVtnjGOc9,8WOMjbmXdcIgLXQJ,zLGbGQMGnGvNlPuA
user_3tJ4EFZD	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,gwvPArYgGYjVpxjY,umrRdJWS4OmW2Kw9,KKmk2QJLVj2Aqsjg,KnMItrBYhHFixzJT
user_3u2hn6LU	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,7PX1VlK5HWCGAoFE,KKmk2QJLVj2Aqsjg
user_3uAzPsFV	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,apOCbZFv8xIbXTA7,yfgda40JruDqIU1W,C2hLXplfZ8gHM5eu,CtCYqRdZjQabt9Ki
user_3ufXIbBc	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,3shrACNQQ5eeQEAO,FuVju35v7B0jtKeU,KKmk2QJLVj2Aqsjg,xUUOseyrN2OUkrnA
user_3updjmQ5	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,xUUOseyrN2OUkrnA,EBB7mUheKyVbv6OI,TPJ4APR5Pcv5OglJ,KnMItrBYhHFixzJT
user_3ut9XJ0X	PdYtsSRChch10Pis,vcjaJsQ5WdYRHIWC,5ETdBRySEeluPv63,xuRfJWI7TPkDevCu,JVduwMKPWXf2qYSV,SwsQGgmjo0SOhuTL,DxCE2I9XuR15aKN0,9HTq7S9oL01q3XRM,DvhDFbrMrLPvzYw6,hxKAY2pAtxaioSWj
user_3vRV2s5e	lNTAQNz47uVNhQeT,rF9HGAJjt9sA7ZzS,vUTOVm4lMOr8Rpgb,2WXgYG5q2M09X2lG,a1NL2Ifxp1lbTZbO,b5OCmUocq0n0ndxM,A2TIXZOk2SI9RBNC,eTVU9mmVUHTRLHKl,ZVqMzQ2HXZQ0czai,M5LvHATLhLMUphUL
user_3vSEHmYX	vkOg9ZAiUgUT87k6,gYg9E10Os9JfZyc2,yKSK3z6kBv2YJfjx,32m5suoC94ytD8Ed,RgTFw88qaBc4FW3m,4cs3JsHc4XXOOStS,hn1Z3OcZ4HM3hcIi,dPa2ZmGsMqympPA0,TO3cZBWQE1GRRXy4,hVhxTplOqgvaj4Ir
user_3vTaA2zm	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,rbNba9o60sGjKLmh,7Gsb7yKtAJNCvWez,h4FVkBtXFDQSrlbX,EBB7mUheKyVbv6OI,D3bTn3ZNBGoZ2fV1,8LgQbYbM6Vz2my0y,iioxNHQSzVB0cAz4
user_3vbi6LEr	a3EUbWw9FHfDjApD,4l2fqTSN8hVqdUAn,zXyXsfH0wLl7c3JT,mWqeNqjmtj1xGSvz,rdS1i1w97my3VQWA,wHun8mjERWcYPgNu,Ir4FvyWuWsIin33H,jaTzCwhdwbuY9jcq,UAj151iVv4Dy7S5p,cCzERjC6GRj9nKgt
user_3vtqSwT2	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,7PX1VlK5HWCGAoFE,6tNm6X39hx0fsKMS
user_3w4aof3g	Nv2BEWf0MnIblpGJ,vVnPhWQb8qRsbF48,maPmvYldS97runEi,jkeu31LDQY7jtwW7,vIl76cY2mg3I4WtW,tuHPSF79758b6BnY,MdBlFrgVZ4ed7qgx,luKiswcWXx4yRQ0R,junlOY5MA1D8IMIT,hdUqXqS2Knba87TM
user_3w7XC2vT	3Wti6ptQ8y3bgqYz,Q83ngwYg6Drv80ri,82w4oubXIzVQAgMS,xqZqOQLhXB7QoEYj,57kWBGxuEvgZTwoz,BuhmP3osoxMQPGNM,8NRhUyNiiSYvRbjL,32m5suoC94ytD8Ed,jINYnPgqIQJ6mmMl,SAA2SBcmpbhFsB8Y
user_3xCZsrgJ	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,punIhlBkwM0vB9oy,w7mecs8GtHUCTvR1,7Gsb7yKtAJNCvWez,PQ5mhrOFLjESPGh5,8LgQbYbM6Vz2my0y,l2kISVY4j8iz1Gg7,3shrACNQQ5eeQEAO
user_3xKuA68D	eUiIPvUzd4jFPNF7,MveV05056hB2CO05,QVzDIM5wMyVJ27NK,GSH7nZa1jgQHtYra,TRf5Xa0TxzgDUon2,SMnVqhTt83nfpxFJ,mSlfleDVtLgwnj6R,AdpancZyCftcXbLs,JKCmNj7TVqzqeZgL,DethorWCoq5lVX33
user_3xXlo0CC	9D9XV83huXX44IB4,48c10ilafPYDEaKl,5a88nuWH641sE63O,amve4aeXx0lnkWl7,jMrcqngxP9sYZ4GB,sGq0VelUSRbKXiaJ,2iX7eXI49rkuSUbo,IPBxYluXzjFoMWcN,8RpQDRvOMhNrfG1R,stmvJR8XwU72o8AI
user_3xe3EDWp	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,rZTaQ73HsP9emGs8,7PX1VlK5HWCGAoFE,EBB7mUheKyVbv6OI
user_3yXjqENN	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,iZ4D74P2YxTBETKR,xJMtUAy5Lfck6yxG,IWr4Gba0pqY8boQ9,awsGbbj2viq1akCb,Sby9Znztm2WXgqfK,W425bs0VFkxiLtHE,iubJ7paGnrLWcuop,aUK9S7VD2EMvvqXt
user_3yksySvN	N6XbWVEgElv628cW,nPWiRYZZLv1SJEOZ,YYSdDJLKGY20xHBl,7YjqqteiEemctioc,3XGFIVXszSXZtjYG,ubGz9esop9IWnc9o,acTmoQqotajqHTfc,uzQjuQFRBTBzV6Ni,5XYHk3ukQi1WMaGV,gM0LPYKeDovtVg1u
user_3yo2n84k	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,KKmk2QJLVj2Aqsjg,FuVju35v7B0jtKeU
user_3yx9NTF4	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,e8SzjFTY8PQsuSv9,7PX1VlK5HWCGAoFE,6DwzPznhYUCUe4Ud,i6eRQgNB2UlIVUSw,YwURIu6eZDCJyuEf,8FRtvOKGmvhiSygs,DDWsvUWLCl8gpWpA,l37cVEDES82eQsD9
user_3zM8Uczg	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,EBB7mUheKyVbv6OI,7Gsb7yKtAJNCvWez,4Ftif9qQReU76eG4,e8SzjFTY8PQsuSv9,TcUb75QrVdYnF7Jo,h6zCj4YI5L2BkOVJ,8LgQbYbM6Vz2my0y
user_3zTNEg6X	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,FuVju35v7B0jtKeU,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,kBr0IldeL8nPVe8B
user_3ztNQZQT	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,kfiD4pEhO7oZ1gFm,7NxXSo5Xly9ZHgyR,sdp8IWJoDSHs3qBo,3ErV85kWuvu7qcD5,dVLg34HafHN2B9lW,8LgQbYbM6Vz2my0y
user_3zy71COg	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,6tNm6X39hx0fsKMS,e8SzjFTY8PQsuSv9,lzcGLtFrXW6M9Gd4,ttETA3r4njl7qDd7,BfSs5BIOFlIrgqr6,7PX1VlK5HWCGAoFE,yAnChFPIu4b0ppYA,a4CorjFKnUQhzVSs
user_40YCoyCD	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,kfiD4pEhO7oZ1gFm,3shrACNQQ5eeQEAO,DxpgzwaYUUxulamI,EBB7mUheKyVbv6OI,MwnVtpCds5ncb4zO
user_40eUfF3L	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,Es6aw5ozgNnKbPrF,H7dhyrE2IpdLFFTp,EBB7mUheKyVbv6OI,FEI4yctSyeux0vOb
