id	highest_gem
BurkN8hwXKYLo8xS	5
BuvOIdwHZ9UNc1nk	7
Buy4QIq38ULa2bVd	8
Buyo5YwibgHxCerz	8
BuzHHdWCjnoIlYpI	8
Bv1ou7iqBMUL63T2	6
Bv5sJbuiuR4QYH71	8
BvAu1uN2Iwx0tPbF	5
BvAy6THTRIMgXiOz	7
BvFL6Kb12DQOBXwS	8
BvH9iERolC50pFHC	8
BvHWSWJ8va4Bt3no	7
BvKd52PG5mpVECJa	8
BvKljfhj2cmJOOEk	6
BvN5IIdDTbzsuX9d	2
BvOP74oavfsOjU9H	5
BvPW6dzV8JOzNTPC	8
BvQIXhEz7gjMi298	7
BvScPiiZ9vHCUIa9	8
BvXIfTZTc8YiwUaW	6
BvXY2BOeTgajPM9e	4
BvYyBmfnS0NAAoso	8
BvZibF81TodZUofq	8
BvavHfrEqUNNphJD	4
BvfkKDt8y4ZlTAHg	8
Bvk6riYUr07VvvvO	8
BvmjCAZbkOVJYLdW	5
BvmoiCZn9ccFF5cB	5
BvvNdyC0bxyJ2Zxm	5
BvwlWFTQdbLDt9wC	8
BvwsUEq6SoMBwu2Q	8
Bvxd4sUwasP2jExe	8
Bw1zmfqbDvFXbYUM	2
Bw2YXrchOHfAcZur	8
Bw5of18S5GxTFAso	7
Bw7GfSGn1spzTgOQ	8
Bw7HqE2cfm1722wu	2
Bw8fh1mmHpfFqa2C	5
BwEBmb2TisVB3cFq	2
BwEZ4ob75jSci02w	8
BwHOTOszdsh6i5Bs	8
BwJhJGIg5OYS4cku	5
BwMHTJFsrT64TPph	7
BwQVOfpvQ4N8xxRk	5
BwQcIQs1sUqiMv4D	8
BwUwWGNNCAxY6H4T	7
BwYDATRGig0L6V5u	7
BwYstVOMtDfVoQfZ	4
BwdXHenKcCZmmXd9	2
BwiAzEqWDpalV2QG	5
BwmgzuTwnc9X7D7g	8
BwnE2oXkykgK4Cb2	7
BwoP4C0HPT6i3DCs	4
Bwt1sIPOeXYGqly7	8
BwuVdAJ5vUSmWPso	8
BwwBbLySH0xgGooO	8
BwyLuGVN5K1USWsu	7
BwzqtZm0OAAUOwbe	3
Bx7TKJBinjnsncOk	8
BxAOYLrJWHnrnHDC	5
BxCTrTr43Szbq1NL	3
BxCtzIWCgMJkEWZk	6
BxDXEthVoUl7JPYB	7
BxESvy9yoJbkXbul	8
BxFNWXtlVI7ns9l4	8
BxJ38BTEG7hpVtf7	7
BxKvpDt3hrKw2UkU	7
BxLSuHy7n7MxnMWc	7
BxM6Uu5AxwTwF3B1	6
BxMRXAhaHeLTcpWG	7
BxMdIXldHnhplRXb	7
BxXwhKqEiWO9ZgVt	4
BxccCPFjiOrKMQ7I	8
BxcmnDbnt6IX46O8	6
Bxe5MiHRcyCWVFkM	1
BxgRquvKY9L2v6UP	5
BxkyoPcUoRalcYaH	8
Bxl1OXQqrNsDM0et	6
BxnEriFHaUOmdDCy	4
BxqABq81vJRmckUp	8
BxtcpxruKk91LsWz	2
BxvdidDMbbdWHzYJ	8
Bxy4UsA9MsTjB2ye	8
BxyZna4GhGVoFGwh	7
By1O2vLwBU8vwyRw	6
By21sZc5JSRAWGm7	5
By5JaYFz3Do2kyHJ	8
By7LZIvaFVJZXane	8
ByDdW6Aq660lTMdJ	8
ByIY57phScYduGqf	8
ByJA4aOmWcgYiOdA	7
ByJx9XgaJ7ImNdFe	2
ByNQnjuJW39vypt7	8
ByNkSnMOC0TGQcKW	6
ByPMGXRpQJ1DUKKx	8
ByRBTUB8vflMCb7m	8
ByS2TpK5I0dp8nlT	8
ByWhsPwFN5N5tnOT	5
ByYAJp2CYPyr0Egi	7
BymGK5JJXKhE1kbc	2
ByvqB1PZmAM3eFfW	7
BywC776xSQf387E6	8
BywY2QMtOfR7QBDi	8
ByyO8oY2Y2VCC14C	2
Bz3OVLjRTdtEh4Ec	7
Bz6HoKi5m3PWSYod	5
Bz8Ut1ZVZhWnvoMo	8
Bz9MCjUayWWGmcOy	7
BzAKZJsyMwtAwis6	8
BzC4d5vF6XGGBvVF	8
BzCAOCwqJysekG4A	1
BzGCxwYjegkd18YP	5
BzJyv0Bw6NqNtDpp	4
BzRNZcQlh9Sax3xn	8
BzT0qa7oRSTf6sJ8	6
BzV9M96W2YJM8Jxv	8
BzXbWft7XFXf7kRa	7
BzafUVzJXOb49I0g	6
BzaxaXv2MrqamMAr	5
BzbN6JwHuS95ysMx	7
BzbRjPzvduzjmqfA	8
BzbXMvDRr2N27UF3	6
BzeNBII613X3C3Y0	8
BzfYxOSV7iaU75Va	2
BzkHZFoKoNraqZ78	7
BzmC0tp0r7vyVCgb	8
BzmjlgMaQejxzOoM	5
BznqiqdUIjYn6F1v	5
Bzug6wYPe7FZM4dc	8
BzvPLaplUNRt464a	4
BzzZN9nOAlg5QVpp	5
BzzoCLnAZuUV2EUL	2
C00ZJN2YrQH4tbG3	7
C062Ofqhww6RyaRB	1
C07FYflRtSUdOrbY	1
C0G8dxTlOKQGOY5j	7
C0I7g830e27TL9uu	2
C0Srqm1tGsvgpUqO	2
C0Vo2Mmm4o9a2O5a	7
C0azDf5Bh4j6YbdX	8
C0bbVCEpPqc3Gg0K	8
C0dp6XBEZEGgdgLN	8
C0gHSxm6cp4n6fJ0	8
C0gVhMntWqggR5Rw	8
C0i9NXKuxvJS4KH5	2
C0jAH39PwX2CXaRO	5
C0mhpBhouqyLmYSK	8
C0nqnc6bPJbJH3w5	6
C0o1DhYXRLTDfSCt	8
C0pOIDmaYolvsgy9	5
C1NIVZ3u64yyf0XN	8
C1OlayxS978x4qer	6
C1QOLz5zVfaOlekr	8
C1S7Pj7Fj6VuEzhY	8
C1SUjAxhAwQjfZw1	8
C1UMODw0YHqkBoH7	4
C1UX3NmnezeTvwhE	6
C1YKp0lRD2GMMBPB	5
C1aZzF5gP1sygfu1	5
C1bwGL0XMCQr98lQ	5
C1l2ifC9sAjK5qnu	7
C1laL3lX99ayub8U	8
C1x0qrB2fn5ECstW	8
C1yHCOYympx4GSud	8
C20qIQ1clDTxVvBP	7
C21uBDnd24UYTIMX	6
C25U8Tt3Gm5UYJma	8
C2ByKZglCyi6RHOm	8
C2DbDryM4LfOwZwY	8
C2FI1wdNyAUY6qcv	4
C2GcRg2Lq64RGSsO	8
C2JIRpAHR3g63jyA	8
C2M5A5NG1GGdyw3v	8
C2MWDUwaGTa8fjzc	2
C2R5grySdbbFOJx6	8
C2Yye2oxuYFwCnkr	5
C2hLXplfZ8gHM5eu	8
C2j4BusRqCLBtIL5	6
C2k0xagkquEUbDW0	8
C2nhNJRVISpPEm6m	7
C2uD8DhzD0D9V04H	6
C2yqHJzfjXLos6Od	8
C35flt6pOmvIrXaX	8
C36GeIQoIdB1cEzT	7
C37AqftxQYpIH5Ct	7
C37pzNpJqUZ31iaY	8
C3ACNZRZpHssMdL6	5
C3AYzmXCqwLgwM77	8
C3AedgVQuBdboBy7	6
C3CxzWsGE56Um7gE	7
C3EiRrRJANHpGn0e	8
C3HBu2KV2wuxj2IV	4
C3HmbyoxJroJyqN1	6
C3Iv26MM9sX5SUHG	2
C3J59F0SGNoLU39K	8
C3MvoltEPAOeJ4mp	8
C3OMDzB7Pz2AFdyW	2
C3PPoZqu1GGp0nqL	8
C3U20KBbgy3qyaZ3	8
C3V31sWOCUxqmP2s	7
C3Z6eyWSGv8av1lz	8
C3aPWP9mSNzUDfU8	2
C3dAK1GGZ7HLNkW2	8
C3e5LyUcs6KED9in	7
C3eHnWbXyJa03KMr	4
C3gaPu5Fh6B0EIha	5
C3guvLbBIdgmBqR9	8
C3pJ4QD1zbRIFNdA	7
C3wd6ViySacFtrTC	7
C3yDQKikkNzcL8wc	8
C3yYFZf38RxUM4Xi	8
C40UQuVNa0DwsyI6	5
C41ZJno6TmjSUzv1	6
C45X930ecgbQcrWC	8
C466QzF6ZNKkLIBt	8
C48xxd8w8rrqO4bx	5
C4AnwDiJ2h6IlKpt	8
C4BcwRA97MW8dmR6	8
C4CNCLwAsQQbSWnN	2
C4Dh9baWbtbP7yGR	8
C4E1U6sUYtsAhyDO	8
C4EKJBgZQMHKiTXi	5
C4FM3CiGVXNuWvey	8
C4Fx74LI4mff6aGX	2
C4GC3mgJuXOXEsFB	8
C4JAQCn3gpuq0ldq	2
C4LEpwfUweAnmMfR	3
C4LOjwDbV01slEYc	2
C4VhB2GdOeYU0jsi	7
C4dvybAaLjyoDNiG	8
C4e2M4zAkKwrfR8a	8
C4eLKdGrLK7y9qaF	8
C4hzN1DSsnSUMUoK	8
C4jjXr5yx9KxZhjk	8
C4kZ5cM97xLsrWkH	8
C4ll5beK8xInldK5	2
C4p2NVuLZNGwNCn7	8
C4p6zhRYjkZrCrJ1	5
C4pVaxdL0IPjIhi3	8
C4qEbITTNH2it0LJ	8
C4tbav783NnQJnC3	5
C4temePSdaF0Cq3g	8
C4vNJUqkywVi4SwA	8
C508fUVAcY5JX81W	8
C512RQuZ1Sbvz03O	2
C51K3RFVFHO4qQgA	8
C5BX57xst1jUCqxU	7
C5C0uFn1rXAohB64	4
C5JIMAn808BNzpDW	5
C5PMgNSgoqqKIqzm	7
C5RlaIuRFy50NftF	6
C5ULb63JDcCgvf2M	6
C5cya63Z0EGr0l1G	2
C5efuW8XHFyqtw0B	6
C5fSwNAMU3FEpKLZ	8
C5gFrT0x1ops5VVW	7
C5hZIsUVhrgSfZD4	8
C5iYOjMGg0GnW0e4	5
C5jdFz5DVOvQQwVx	8
C5lAHHM91iukA6ks	8
C5lZ5uvd7sdqRggQ	6
C5mubY0c0M9bdOxh	5
C5ok1cTsb96HuFKt	6
C5p9Jr8WABOMgdCl	6
C5pEt2cHltKVboga	8
C5paXs8lqPUDr9Ub	8
C5qklxhuxMLOnYOR	5
C5uKHM9clNAFr1g5	8
C5vLhtlZkDEM0j7A	8
C5vj8IlTfmu4Rjw6	8
C5yyuFmyQyxSichC	8
C64AYwaDi9lBfRoX	8
C6CFlOxvRBiM0QJq	8
C6EaeCAXTbAE9aNS	6
C6H2tCMSvbYW38bG	8
C6HBWCZUnI0pzcTx	4
C6HCsMH7maYguLBX	2
C6J8ezzMqt9YuvLy	7
C6K87smLlT4pYprm	5
C6KFyQakLKGkODvi	8
C6URRE8yglVakl0K	2
C6V1kDIkXwjxUlbs	8
C6XxZrEvNbOdpjm6	5
C6Yh469ScwIyMiU0	8
C6cAirjClIXiuUHe	6
C6csZsDktOWqR4mG	5
C6fiS8F49bg4R1lt	6
C6iZeCsuoumOa1YM	8
C6m8ueEShf7qnGBL	2
C6maAJfwdrlPbvB1	8
C6xuZ7KYA4E7kXPd	8
C6z63qrEIiyjnguu	7
C72OwX0OjweLOO8m	7
C73k4ZB0MFjL4dNj	7
C740HAHZjcSN1fLl	7
C78hDzM6eQCkVP8C	5
C79mzqnMo1TmLY76	5
C7EchcRY8IZwkkac	6
C7F67ZCGdeFjpYCS	8
C7G3U8I9o2Bp6VVK	8
C7HukVypWu66y9wJ	8
C7Ic9kPbVH626xi1	8
C7JjG3WEiJPd1YMx	8
C7NYe4L9d3ugQGeh	8
C7OemWWierWZQ3Vw	8
C7Ovupvb02PF6xKs	8
C7PEMotJnqF0B6x5	1
C7QfrKzXYIdUmkjc	2
C7RigUbaGeGnKRzJ	8
C7TXpNVwnPQKuMR7	7
C7XEEvJMaoAq8F3j	7
C7YSJbzzbD0rE6Jq	8
C7b7FHLVcd2nToW6	8
C7cP4Tb3y713OCkZ	6
C7dX3zNRL6yUQaga	2
C7f0U0UGmS5aQUNR	4
C7k3dypCVln1ZVwK	7
C7nehWhlzcjKOSjq	6
C7pgeYSaT4bHcr97	1
C7rQd8s6xNpzigsP	5
C7rdNgxhvWzae6iv	5
C7tu4HBZKDPfT0xG	2
C7wAuLuPIZnEdhBr	8
C7yLSARIYHP7UTva	6
C7zRFFikfscjEh5c	8
C87Rkx5YeyBlIQPd	6
C87gz5VLIkVmX6Eg	7
C88Ielufuo4z0pgu	7
C8AHVMrsku7Z6Alf	6
C8ByOh1taqPiQHms	5
C8CsuqzqSFVW4Pj6	8
C8EU0bVP35Ck6Pme	5
C8G6JevPZX6yRKcc	8
C8JDHDezLHG2yW0K	8
C8KYxWNGcaLehoov	8
C8Kc0HwlNArZwwaY	8
C8On8HWV7VCn45mD	8
C8VkfOe4iN5bik47	7
C8WgYp9tBgPJ9EHM	4
C8YOlBrnoJyohugP	8
C8aAH0I0AdEuidBv	6
C8eVr5VD2HFkEgLL	7
C8hHrdzeQLfPqvL8	7
C8pdx4MzVe69iBRU	8
C8rhe4gTiHvrCPrH	4
C8xl2caxCDC5Dlg1	5
C8y30V3lWlIWsInO	8
C8yCJGkFox1OPXb9	8
C8yJ4Eo0VxUpTGOy	7
C8zGELY7DzTqYk1w	2
C90zZ43VLrxQORTz	8
C94c9GHd58o6dSHc	6
C96Kfe53yd3oodUk	2
C97O7KLIVgaGUmDT	7
C9AU5VqzKf3VhGyj	6
C9BAu35mvTM0qxDO	1
C9IzTlAKsO7hI2aK	7
C9JXxfz3jddDM1HO	8
C9Kb2Tt2ZH6Kctj5	6
C9P8pSA73ALRGK6V	6
C9PCIDaAXhczDfV2	2
C9PV3rUlLqEeod3G	7
C9QUSSUfYMR8REX9	8
C9R5ZdFZPohSncgR	4
C9T8vRQrEQ4BnFd3	7
C9TfpaaJWG6ZbRmg	7
C9UwXlBMzklps8Lv	8
C9WbXXfjQK5dvbKz	8
C9XgmCHpILzqzXY0	7
C9Xu19Ig4HxXfaQW	7
C9Y3pavMeL7VLsgv	8
C9YMXi71zkTqb3FU	7
C9Zg16jNBuxoJjsH	7
C9ac9faoir4YqbPv	8
C9bhTmBGJubNVUhW	8
C9eTakHIurupPxmb	2
C9egsNTEx5j3hO52	2
C9g4Nq168RHTkCWH	6
C9gKrY0GfaY7VtiV	8
C9i9fkoCCs0Y1TdO	6
C9jPGb0HNGywfSQ4	6
C9ke59QBLNsJLrXn	5
C9mEAvshySTijwLK	7
C9oA7Glm1TItxpQA	5
C9ohq14tDIAJeodr	7
C9q52Laezijgjs7R	5
C9qaT4Tot7KVJR5c	6
C9qunMdRc9mFcwQI	7
C9rr76D0Ak8NK2qC	8
C9sR5yViXiPfXkLy	8
C9upU2IVDe5IP7aD	5
C9vHWT94oj9SFzzX	7
C9yCedA80WdRB0C5	5
C9yHJhhR4eP6ren4	6
C9zKkcypHjAmDncH	4
CA2ibGb9CXjpfTtK	8
CA2lZf4O2ttg6dIf	5
CA5FrL00pvKrBJcO	7
CA7wZMOqhLzL0z79	7
CA8Oa1n41RwaRaDl	2
CACUygojpyCqoPK3	7
CAESrY5f14UlbIMR	7
CAN1o7pcJ7Q0Ipf7	8
CARUCa8O7hgMhS4W	8
CARbaqSvw7FImKGX	8
CARfoQDguK2Lx0BJ	2
CARg7wZZcx7vEpQj	8
CASIHwUF1tYBo828	2
CATzYvrVlTXoKhVM	8
CAV17ERXfvkEGaT1	8
CAZKcDWCXRBhUh25	8
CAbBzeUisibD1bag	5
CAcfgsvOODhPqShX	6
CAda1FIQHmDfWXRb	5
CAdp9fAYB6rxLaQF	6
CAllAQmDLbO5UYvz	5
CAnUAdIYDJjzHyQy	7
CAoYNauiwyAOzYeV	7
CAoxBF1V7szjIOjr	8
CAr5UdDVvQqENxds	8
CArCdD5FDfNA7Fxr	6
CAsK5WExlvyF2Y5L	8
CAsejpWorGjb1p2v	8
CAtlDVq80sWylxj0	8
CAuNiF7RvxrJZAZh	7
CAur9hk0aIU0zils	8
CAwH3maU7qvBUirl	3
CAxmcpxu3XA10yMj	7
CAybWF57AQaRoI7w	8
CB2am7eEAcv7zrnl	8
CB4yFcaGNIvzvJKu	8
CB5v0dodAQPQ31Qh	1
CB5z9We9yRgagV3t	7
CB6pVKTG7S3B4gOR	8
CB8NcAqQXxuaFMJ3	8
CBA71aLMVnB6z7MA	4
CBEGcE2tOMCPfcmB	7
CBH277vMm1fXbSl9	8
CBHUkLpLOBmA3cvm	6
CBILHKM7jlcCwyfI	7
CBJLKBgyYUfmL6Wo	8
CBMZwxdbHfQne3Ji	2
CBRb5Jt1Zs8nWIBm	8
CBVBdR0eI0zGSTvz	6
CBYJVf1Q3FCCqpzS	4
CBb7NZ3VQ3L6XjPk	8
CBcPJ6qkuMYinTrg	8
CBez6Syb4pNWWpUV	7
CBjOwHnOoFfSOXLN	6
CBo8h2L93FTccVCN	5
CBqei63PWxvbLBA6	8
CBuJdKeR5oFmbmMv	8
CBxO9tvpYElbS5hL	8
CBzhGt70qbp3Sseo	6
CCFHHsQprps5Po4Y	8
CCFiMqu8BVBaM725	8
CCGfWduGMTBLgA3V	8
CCGl1A8cyb7gSjBF	8
CCK3IlfBzFGeKeEo	4
CCKwhxpxboBWjcbR	8
CCLPFTiJhlgZlcj2	8
CCLu2kk3kk0JVmuM	8
CCMxX0jek8HtXCnS	2
CCOwXhKyLJOXcv6r	2
CCP8zIK9PsURC8VV	8
CCQKASp6aCEXisju	8
CCQj3le79TcpDLu6	4
CCSDIAkR5w7MAZwi	2
CCWXNCQHrNAyYT48	7
CCautoXiJEaQxEUk	6
CCc7URXov9L8PuYC	8
CCeWOsmlgdGKYeB3	4
CCmhreHlAjd51yY1	7
CCo5l7cZJKJODGeP	8
CCq4kI7r0pBfOoUr	7
CCqy2FhpXTlzlOMz	2
CCvnjdkDVK85oDYr	8
CCwtoSBa9TvL5YQS	6
CCxdEYYzipT3N13x	5
CCyYTK1orku8yM1W	5
CCzgfqDClaubr1qT	8
CD1XjY4BBlpokOpn	2
CD5w6xcODx6cLn1l	6
CD6MWGK8r13jfGcw	8
CD6eTdnyvAPXQMaG	2
CD7BoArZeB6nBrXN	8
CD7ByjVsjHjQhavh	7
CD8zDY0Rb87vwC0X	5
CDA6qAIXNVWedlnf	1
CDG2bZ06kpkXOVc7	7
CDHj9kCGOFh0m06T	6
CDPscenFYb1AsjvW	2
CDWUcpb8rrqJpn9W	8
CDYHskmt3s9anoMP	2
CDbGErqZKC3jSOih	8
CDdMgbb9m15c1uDr	8
CDeGp24rUL43gyE2	6
CDkNLUXcOw4mtemM	7
CDlst6FYfE9llkEq	6
CDoeNVd3S29QHnpG	1
CDuj5cZUPIjVSMaW	5
CDvYRwpqML7rTr76	8
CDwRvQ5NhYlhaB95	8
CDx2BkKNm8l7hXqn	8
CDz2fynAE82KGBhX	8
CDzPhtF0kZXKvmPV	8
CE0CAn2vK9tfzBs6	5
CE0ePocSzpS1etI4	2
CE0sv82MtSPgXGkX	7
CE1uMWVyRjFDHKPo	7
CE2904Cyya43qd27	7
CE7fajrtd6XSNMdz	2
CE7xux0S4dRhztv7	8
CE8Sncd65txCgLx9	8
CEBFKwPQE9N0uvpw	8
CEFQr8WnxDP95xaS	5
CEHmVqSlYpZoa6io	8
CEJPHI6wiC7CrTD7	5
CEJPJ1ystHD4QsqO	8
CENoSHestpWAPWUi	8
CEOxhsn49MkPoJKJ	7
CEPBRdpPondgmEX8	7
CEQf1UbfZSsf4XUl	6
CERWYaf9boD9tw69	0
CETVK58VaWsoTSVV	5
CEVJXrqEv9OKnt0r	8
CEVXy6qfpfKXovwZ	5
CEXRJ7B9230SGAuc	8
CEXczfpjs19lybHR	7
CEZ1QYbq9sj5shy7	8
CEZEGdIpaXAOcrPw	4
CEZVlXhKZ8Q6Q4lC	2
CEgyfb6RA5cGs9wQ	2
CEnXhhyEZ8jddUW7	8
CEtb2uluDh1qHCaA	7
CEvsqMo40EHl63Af	6
CEvzMAg9RP9E7YBJ	7
CEwOLbcuR5HEG88r	7
CExN4jmNRzYJeWzV	6
CExsZk2ugOhrZjTD	8
CEzOI9FeBBGgpC56	7
CF49I47WhDY6jSLs	8
CF58BFXO7wjvVLEQ	4
CF5NcoYTfcEtwtua	8
CF5cIbsNiQO0xlNU	8
CF6Rx5xRW3EEdgnV	5
CF79IynlQKVmLjL4	2
CF8zqjVftTUkKcDk	8
CFC1MTpdY5OmheQo	8
CFFigsAX0GRibpxk	8
CFH3RaVS3OchCGQY	3
CFHZ9aQF6a0zVsOF	8
CFHwxaR4DxKwAFU0	7
CFJJmbnI2JZqZLvD	8
CFN8jsuMXFsJjz9R	8
CFRmi2EsGuqgYaQ4	2
CFTv4xD8TKq4ho2c	8
CFTwLd5aByft8UK9	5
CFWSk8LkLbXYa8Id	8
CFXqlsFOPhk2uGpo	8
CFYJIC60EPYOVDQW	7
CFaH3n5yxmmuvU2L	8
CFb2IyzNjU5qfeVs	8
CFbvQwEV6obIZR2q	8
CFcGhYKUdDfQdol6	7
CFgZLgB9e7UPcgUU	8
CFgmcnt14rselR7n	8
CFgnBQDNpDbuFcdi	2
CFhfeYgH2JkcQw5L	5
CFktsnbcKlBAPMaR	5
CFmpDzpPBu0luQfo	7
CFnqufHRWBxBZAQX	2
CFpaKYhKcmPFkVEc	6
CFumXBDz8N9XDA87	5
CFyBzcsmqsVadJR9	7
CFzmT413DiHJPmr7	5
CG02FU1Nec1xyE0T	8
CG6cMZCFPe4jzgfd	8
CGCU3xfqGUmeGluF	7
CGFEcHvBahVlC0zB	7
CGGNrzQTntbF9kJf	2
CGI3JBSeD3UdqPTs	3
CGKTR8zX5q6kWDn3	2
CGN9Tch9fBbySSWT	6
CGNhtZMctV4KfLwO	7
CGQNJDkVQYuhqE8y	8
CGQeyyYyhdhnbyYz	7
CGRZaaPLihGIwy95	2
CGSL1zmoQ9gtcGa2	7
CGSWKZFSBLyjmiAy	2
CGZyuzZLcwkoiUW5	8
CGelnge86CCIzX1t	8
CGiwdVUBMoAjOoEV	8
CGmXZRSIw0Li7k6P	7
CGnLXUcbnL3tLpL5	8
CGo3Inu0mr250Tof	8
CGoeWbuPm1REEzoH	8
CGpK4EKtZapGt3Qr	5
CGpLB40XAD2NFpFe	2
CGs8hNyKKy4z230b	5
CGvNVqdhzUF26whJ	8
CGx6I2KdhW6V4507	6
CGz0z5iv0jZmIa7X	8
CGza7HSjwHzWMrhZ	8
CH2vqw45rLt4rxMV	2
CH3mXAtadeBz5uKk	7
CH5EAX3a0hhBHjTL	4
CH9luQrGZps5ZDJc	6
CHEzcIDBkHFo2NBj	8
CHFMw4STt5B0iRdv	1
CHHR59hVLFteWn8a	7
CHIX8YzHO3PYRrKs	2
CHKN1DEaMWYoNZXe	8
CHLxDuKbnY1mPA3A	8
CHN5GrWLh2Avnqaj	4
CHQcK4iEuvHj8HWK	8
CHQeALIgTVgPiUTX	2
CHRdl7e4kbyOBmDY	6
CHTTxV9bTN4bPFSK	2
CHctzjYdG4UwASqM	5
CHfEXgVnhqnjphMU	6
CHg9GmMQ74rgJjhq	2
CHmf9WMghmVw5lFF	8
CHn5GQEIKUab6rws	7
CHtxp0958h43Nite	8
CHuuBowpN9ZapnHb	5
CHvKSjEKXlcWzruF	8
CHvtwQIC2cAoycWP	1
CHwd2DzLo4Y0QbDP	7
CI4JkXXpQoiZGZLS	8
CI6wUvKKrYBrmuLm	5
CI7M3qbcLafRIpEM	8
CI9ZR66Nq5dGxGCl	8
CIAwdrjCJPdKH5uT	6
CIB30c74t1iomOQq	7
CICSOtsKTr1Fo6Cd	6
CICw9VrkNxqDJpKy	8
CIFR5gph1muraoIv	5
CIFZmQkOQQ4Y40YI	5
CIGU5YWwTrVOp0PY	8
CIHBOkVNBS9cIbst	8
CIJMpNvkLurZvt0O	8
CIJYRGyDmk1rE2sH	8
CIJngzPmer8f4LTD	7
CIO3zXneWI8aM7Xg	6
CIRUDdcv43vITF08	8
CISSHqGSv7QHd8C9	6
CIXWzHFNLNaB7JwF	6
CIYqAyDGkq5TbZLW	8
CIaS4lNT8me8yNzU	8
CIaZ6DtqCgJB5hw5	2
CIatFWfZZaddWEkn	8
CIdUH1em22DRx5ak	7
CIe0WBCPbrez8ktF	8
CIi8BVdNCe2CZOsA	8
CIjpgLYMiffWTxuK	8
CIlWWHzQaWeNZ5Gh	7
CIoVZQV9ka0rr083	5
CIqZdZMkwO58NVFH	8
CIr3wYOHDDjWh95p	4
CItJ1dF60PsPnsDe	6
CIvpHCd1s3vXmTUm	8
CJ24OZ0MKZKUw60z	6
CJ2AbrBgl88gIvDM	5
CJ3Q5sn622zHzfNb	2
CJ4a6DclJe9V8bl5	5
CJ5lOQ5eNcxETfsM	8
CJ7ekGadTQZgBEim	7
CJ9NhgKcOMIAzDZZ	8
CJAfOuv2kW6Vc7Sn	7
CJBuoVYCgE8ZuUKP	8
CJC23tyCb5INBIQ2	5
CJGMnKWrwfyJyGKW	8
CJGmkDemALVhhlWp	7
CJI94QHqadw4ODNS	5
CJK1k7iqNVBRpkOD	4
CJKYPVRkI82q6KPK	8
CJMvSVYYsAhO2qsh	7
CJQd0tqL2B0OYHmS	7
CJS8CsG9r9wwgtVi	7
CJVXYkkWIijblGGL	6
CJXOrAgoUrxKQStO	8
CJaljYLSG0QcwKhs	7
CJc7XOHE04splA3U	4
CJkSYIUOtzB1IKTS	8
CJnQ6eUDUHDNX72t	5
CJpJU5oNGVXL1dQJ	8
CJpnf772ZyV095zJ	7
CJtLmNXk6tnjpvLK	5
CJux3xBqsycLm6wP	2
CJwB8m56sEC4Pflm	5
CJwCTKMeX16pyAbB	7
CJxINTOpNc3VaO79	7
CJxKtjUgJgIp83cE	7
CK6088zZNE8lbzug	5
CK6hOhYUw4J9BVnW	7
CKAt671sayxbDEyi	5
CKCY4cqLCBrzWe53	7
CKEzXzk6nqO5e2CZ	6
CKF4ziJ1ucF7bCqm	8
CKIzB0mTwe8vj98n	2
CKJVihBo5k5ZPl2f	2
CKKEeGlHH0o4wMER	7
CKLK10UFitHVjwD7	8
CKQgBFBunsNOAy9j	8
CKT0RcoGLqZWz5Bk	7
CKWNVbiaD5LXJjFH	5
CKXe03dZvruCdG2Y	5
CKXyyQij24rxMutL	8
CKZEpAWtCy5Jl5WD	6
CKeglxBLmHxDqfE7	1
CKfC2xUucKMu88ZX	7
CKqMq6tK1C9LnZ2l	2
CKwdawzLvSPvcGzJ	7
CL04d4rhrW0CiTLl	8
CL0VaPm1Hh8Ok9A0	8
CL18DH7pcAiKBxWq	2
CL4H1ls31ujI2IjD	6
CL5MEpJsqHjdwn7i	2
CL6wL2pek9FOJX0V	7
CLDR8C1wppH1XYyG	7
CLHzjMwTrsUNQMwY	7
CLNdSumYT1GEvnaD	7
CLSFyvUP2WlURyp9	7
CLZszKOiFXLBXLSK	8
CLc904mk9SZ492uz	8
CLeTQXOiHdhfSaqj	5
CLec7OwLHHNRuvGv	7
CLek2TlxoZMwDJ1Q	8
CLpDprQDYMqSKbZh	8
CLrZHKyuJqeCTRtG	4
CLtPEcep00zlBPgY	7
CLw42nvxvWpoDblG	8
CLwomjAkc77vc5o2	7
CLxBBRM64n2YQDvh	8
CLzOt58UjGy5fGox	8
CLzQce3eju0xW90U	4
CM1TexPERrL2uYGC	8
CM1sGmaz5aQVtqCd	2
CM3M6oc8Vc3xqfnP	7
CM4pRodE4oYfhMhC	6
CM5NsVWstPKyNBYQ	2
CMAWT6lkjtV7PBrW	8
CMG1epWxM8NdGbRi	2
CMIbhjijdUDochbc	8
CMJkY9vqKFU89uq3	7
CMKauoxyspYBbgRX	7
CMSadaUjyTzKLInA	7
CMUKzSkIVglx1lg4	7
CMUmL68Jqwcl7jlY	7
CMUpaQtw1RIUWr6M	7
CMWXqNkURXbzY2ee	8
CMZFuOwEBYCGHiGg	6
CMaifnt6WWWoVWME	8
CMeewElPBwhyqeWL	8
CMeic6Hs1vcjtbWr	7
CMfGNV20c8cWyMCQ	2
CMhGchlwlv4jHlXE	2
CMjhzYpUEBuwWQSv	8
CMlWLtBe3YnPS1jz	6
CMmQNgbth9u18wKN	5
CMo0arhvj6GZlaKo	7
CMoYcyU4kMOa3sVY	4
CMsODeGPr0UbsaMn	1
CN97yueel0rVM0k3	5
CNAGPe4WjbMet59p	8
